"date","state","fips","cases","deaths","new_cases","new_deaths","days_since_death10","days_since_case100"
2020-03-29,"Tennessee",47,1569,7,206,1,0,10
2020-03-30,"Tennessee",47,1721,13,152,6,0,11
2020-03-31,"Tennessee",47,2049,13,328,0,1,12
2020-04-01,"Tennessee",47,2689,23,640,10,2,13
2020-04-02,"Tennessee",47,2868,32,179,9,3,14
2020-04-03,"Tennessee",47,3032,38,164,6,4,15
2020-04-04,"Tennessee",47,3265,47,233,9,5,16
2020-04-05,"Tennessee",47,3538,50,273,3,6,17
2020-04-06,"Tennessee",47,3753,65,215,15,7,18
2020-04-07,"Tennessee",47,4010,72,257,7,8,19
2020-04-08,"Tennessee",47,4246,83,236,11,9,20
2020-04-09,"Tennessee",47,4456,95,210,12,10,21
2020-04-10,"Tennessee",47,4793,104,337,9,11,22
2020-04-11,"Tennessee",47,4983,107,190,3,12,23
2020-04-12,"Tennessee",47,5144,107,161,0,13,24
2020-04-13,"Tennessee",47,5483,114,339,7,14,25
2020-04-14,"Tennessee",47,5654,123,171,9,15,26
2020-04-15,"Tennessee",47,5864,135,210,12,16,27
2020-04-16,"Tennessee",47,6077,142,213,7,17,28
2020-04-17,"Tennessee",47,6423,146,346,4,18,29
2020-04-18,"Tennessee",47,6624,148,201,2,19,30
2020-04-19,"Tennessee",47,6824,151,200,3,20,31
2020-04-20,"Tennessee",47,6994,156,170,5,21,32
2020-04-21,"Tennessee",47,7317,159,323,3,22,33
2020-04-22,"Tennessee",47,7681,169,364,10,23,34
2020-04-23,"Tennessee",47,8169,172,488,3,24,35
2020-04-24,"Tennessee",47,8618,172,449,0,25,36
2020-04-25,"Tennessee",47,8918,179,300,7,26,37
2020-04-26,"Tennessee",47,9435,182,517,3,27,38
2020-04-27,"Tennessee",47,9739,184,304,2,28,39
2020-04-28,"Tennessee",47,9974,190,235,6,29,40
2020-04-29,"Tennessee",47,10255,196,281,6,30,41
2020-04-30,"Tennessee",47,10506,200,251,4,31,42
2020-05-01,"Tennessee",47,11781,205,1275,5,32,43
2020-05-02,"Tennessee",47,12376,210,595,5,33,44
2020-05-03,"Tennessee",47,12871,211,495,1,34,45
2020-05-04,"Tennessee",47,13283,216,412,5,35,46
2020-05-05,"Tennessee",47,13555,225,272,9,36,47
2020-05-06,"Tennessee",47,13737,237,182,12,37,48
2020-05-07,"Tennessee",47,14108,238,371,1,38,49
2020-05-08,"Tennessee",47,14276,240,168,2,39,50
2020-05-09,"Tennessee",47,14675,241,399,1,40,51
2020-05-10,"Tennessee",47,15060,242,385,1,41,52
2020-05-11,"Tennessee",47,15423,248,363,6,42,53
2020-05-12,"Tennessee",47,15777,264,354,16,43,54
2020-05-13,"Tennessee",47,16261,271,484,7,44,55
2020-05-14,"Tennessee",47,16588,284,327,13,45,56
2020-05-15,"Tennessee",47,16917,288,329,4,46,57
2020-05-16,"Tennessee",47,17204,292,287,4,47,58
2020-05-17,"Tennessee",47,17391,293,187,1,48,59
2020-05-18,"Tennessee",47,17767,296,376,3,49,60
2020-05-19,"Tennessee",47,18301,301,534,5,50,61
2020-05-20,"Tennessee",47,18534,309,233,8,51,62
2020-05-21,"Tennessee",47,18970,313,436,4,52,63
2020-05-22,"Tennessee",47,19364,315,394,2,53,64
2020-05-23,"Tennessee",47,19765,325,401,10,54,65
2020-05-24,"Tennessee",47,20116,332,351,7,55,66
2020-05-25,"Tennessee",47,20533,334,417,2,56,67
2020-05-26,"Tennessee",47,20960,339,427,5,57,68
2020-05-27,"Tennessee",47,21360,353,400,14,58,69
2020-05-28,"Tennessee",47,21763,352,403,0,59,70
2020-05-29,"Tennessee",47,22199,356,436,4,60,71
2020-05-30,"Tennessee",47,22676,360,477,4,61,72
2020-05-31,"Tennessee",47,22832,360,156,0,62,73
2020-06-01,"Tennessee",47,23242,361,410,1,63,74
2020-06-02,"Tennessee",47,24498,378,1256,17,64,75
2020-06-03,"Tennessee",47,25024,386,526,8,65,76
2020-06-04,"Tennessee",47,25374,401,350,15,66,77
2020-06-05,"Tennessee",47,25799,405,425,4,67,78
2020-06-06,"Tennessee",47,26359,413,560,8,68,79
2020-06-07,"Tennessee",47,26811,414,452,1,69,80
2020-06-08,"Tennessee",47,27217,417,406,3,70,81
2020-06-09,"Tennessee",47,27865,430,648,13,71,82
2020-06-10,"Tennessee",47,28379,436,514,6,72,83
2020-06-11,"Tennessee",47,28766,441,387,5,73,84
2020-06-12,"Tennessee",47,29218,461,452,20,74,85
2020-06-13,"Tennessee",47,29616,465,398,4,75,86
2020-06-14,"Tennessee",47,30174,467,558,2,76,87
2020-06-15,"Tennessee",47,30945,477,771,10,77,88
2020-06-16,"Tennessee",47,31623,487,678,10,78,89
2020-06-17,"Tennessee",47,32112,493,489,6,79,90
2020-06-18,"Tennessee",47,32604,504,492,11,80,91
2020-06-19,"Tennessee",47,33603,508,999,4,81,92
2020-06-20,"Tennessee",47,34223,516,620,8,82,93
2020-06-21,"Tennessee",47,34719,519,496,3,83,94
2020-06-22,"Tennessee",47,35255,525,536,6,84,95
2020-06-23,"Tennessee",47,36018,535,763,10,85,96
2020-06-24,"Tennessee",47,36822,548,804,13,86,97
2020-06-25,"Tennessee",47,37695,558,873,10,87,98
2020-06-26,"Tennessee",47,38802,569,1107,11,88,99
2020-06-27,"Tennessee",47,39813,577,1011,8,89,100
2020-06-28,"Tennessee",47,39945,577,132,0,90,101
2020-06-29,"Tennessee",47,41388,585,1443,8,91,102
2020-06-30,"Tennessee",47,42815,597,1427,12,92,103
2020-07-01,"Tennessee",47,44360,602,1545,5,93,104
2020-07-02,"Tennessee",47,46176,612,1816,10,94,105
2020-07-03,"Tennessee",47,47882,626,1706,14,95,106
2020-07-04,"Tennessee",47,49232,630,1350,4,96,107
2020-07-05,"Tennessee",47,50365,639,1133,9,97,108
2020-07-06,"Tennessee",47,51509,646,1144,7,98,109
2020-07-07,"Tennessee",47,52643,657,1134,11,99,110
2020-07-08,"Tennessee",47,54756,678,2113,21,100,111
2020-07-09,"Tennessee",47,56531,700,1775,22,101,112
2020-07-10,"Tennessee",47,58224,713,1693,13,102,113
2020-07-11,"Tennessee",47,59981,728,1757,15,103,114
2020-07-12,"Tennessee",47,61106,731,1125,3,104,115
2020-07-13,"Tennessee",47,63615,738,2509,7,105,116
2020-07-14,"Tennessee",47,65412,757,1797,19,106,117
2020-07-15,"Tennessee",47,67515,773,2103,16,107,118
2020-07-16,"Tennessee",47,69827,786,2312,13,108,119
2020-07-17,"Tennessee",47,72072,805,2245,19,109,120
2020-07-18,"Tennessee",47,74518,828,2446,23,110,121
2020-07-19,"Tennessee",47,76180,834,1662,6,111,122
2020-07-20,"Tennessee",47,77944,838,1764,4,112,123
2020-07-21,"Tennessee",47,80026,863,2082,25,113,124
2020-07-22,"Tennessee",47,82172,878,2146,15,114,125
2020-07-23,"Tennessee",47,84652,913,2480,35,115,126
2020-07-24,"Tennessee",47,86667,926,2015,13,116,127
2020-07-25,"Tennessee",47,88459,953,1792,27,117,128
2020-07-26,"Tennessee",47,91330,955,2871,2,118,129
2020-07-27,"Tennessee",47,93869,965,2539,10,119,130
2020-07-28,"Tennessee",47,96318,988,2449,23,120,131
2020-07-29,"Tennessee",47,98145,1008,1827,20,121,132
2020-07-30,"Tennessee",47,100166,1022,2021,14,122,133
2020-07-31,"Tennessee",47,103144,1047,2978,25,123,134
2020-08-01,"Tennessee",47,105455,1056,2311,9,124,135
2020-08-02,"Tennessee",47,106804,1062,1349,6,125,136
2020-08-03,"Tennessee",47,107900,1078,1096,16,126,137
2020-08-04,"Tennessee",47,109652,1103,1752,25,127,138
2020-08-05,"Tennessee",47,111305,1130,1653,27,128,139
2020-08-06,"Tennessee",47,113519,1170,2214,40,129,140
2020-08-07,"Tennessee",47,115940,1190,2421,20,130,141
2020-08-08,"Tennessee",47,117725,1201,1785,11,131,142
2020-08-09,"Tennessee",47,119788,1209,2063,8,132,143
2020-08-10,"Tennessee",47,120967,1223,1179,14,133,144
2020-08-11,"Tennessee",47,122003,1259,1036,36,134,145
2020-08-12,"Tennessee",47,123489,1274,1486,15,135,146
2020-08-13,"Tennessee",47,125487,1300,1998,26,136,147
2020-08-14,"Tennessee",47,127465,1312,1978,12,137,148
2020-08-15,"Tennessee",47,128771,1331,1306,19,138,149
2020-08-16,"Tennessee",47,130620,1349,1849,18,139,150
2020-08-17,"Tennessee",47,131742,1370,1122,21,140,151
2020-08-18,"Tennessee",47,132796,1410,1054,40,141,152
2020-08-19,"Tennessee",47,134810,1437,2014,27,142,153
2020-08-20,"Tennessee",47,136260,1470,1450,33,143,154
2020-08-21,"Tennessee",47,137932,1528,1672,58,144,155
2020-08-22,"Tennessee",47,139366,1542,1434,14,145,156
2020-08-23,"Tennessee",47,141000,1547,1634,5,146,157
2020-08-24,"Tennessee",47,141675,1578,675,31,147,158
2020-08-25,"Tennessee",47,142501,1605,826,27,148,159
2020-08-26,"Tennessee",47,144400,1623,1899,18,149,160
2020-08-27,"Tennessee",47,146183,1650,1783,27,150,161
2020-08-28,"Tennessee",47,147814,1675,1631,25,151,162
2020-08-29,"Tennessee",47,149310,1700,1496,25,152,163
2020-08-30,"Tennessee",47,150249,1722,939,22,153,164
2020-08-31,"Tennessee",47,152033,1727,1784,5,154,165
2020-09-01,"Tennessee",47,153274,1753,1241,26,155,166
2020-09-02,"Tennessee",47,154833,1768,1559,15,156,167
2020-09-03,"Tennessee",47,157028,1791,2195,23,157,168
2020-09-04,"Tennessee",47,158120,1813,1092,22,158,169
2020-09-05,"Tennessee",47,159893,1838,1773,25,159,170
2020-09-06,"Tennessee",47,161589,1841,1696,3,160,171
2020-09-07,"Tennessee",47,162531,1845,942,4,161,172
2020-09-08,"Tennessee",47,163180,1873,649,28,162,173
2020-09-09,"Tennessee",47,164032,1908,852,35,163,174
2020-09-10,"Tennessee",47,165911,1963,1879,55,164,175
2020-09-11,"Tennessee",47,167263,1999,1352,36,165,176
2020-09-12,"Tennessee",47,168552,2040,1289,41,166,177
2020-09-13,"Tennessee",47,169310,2055,758,15,167,178
2020-09-14,"Tennessee",47,171498,2073,2188,18,168,179
2020-09-15,"Tennessee",47,172692,2102,1194,29,169,180
2020-09-16,"Tennessee",47,174400,2127,1708,25,170,181
2020-09-17,"Tennessee",47,175702,2141,1302,14,171,182
2020-09-18,"Tennessee",47,177707,2173,2005,32,172,183
2020-09-19,"Tennessee",47,179017,2193,1310,20,173,184
2020-09-20,"Tennessee",47,180621,2195,1604,2,174,185
2020-09-21,"Tennessee",47,181725,2209,1104,14,175,186
2020-09-22,"Tennessee",47,182546,2236,821,27,176,187
2020-09-23,"Tennessee",47,184068,2252,1522,16,177,188
2020-09-24,"Tennessee",47,185121,2287,1053,35,178,189
2020-09-25,"Tennessee",47,186769,2326,1648,39,179,190
2020-09-26,"Tennessee",47,188205,2347,1436,21,180,191
2020-09-27,"Tennessee",47,190037,2350,1832,3,181,192
2020-09-28,"Tennessee",47,190991,2362,954,12,182,193
2020-09-29,"Tennessee",47,191859,2393,868,31,183,194
2020-09-30,"Tennessee",47,193357,2429,1498,36,184,195
2020-10-01,"Tennessee",47,194601,2473,1244,44,185,196
2020-10-02,"Tennessee",47,195680,2489,1079,16,186,197
2020-10-03,"Tennessee",47,196870,2534,1190,45,187,198
2020-10-04,"Tennessee",47,198262,2550,1392,16,188,199
2020-10-05,"Tennessee",47,200603,2570,2341,20,189,200
2020-10-06,"Tennessee",47,202257,2594,1654,24,190,201
2020-10-07,"Tennessee",47,204286,2615,2029,21,191,202
2020-10-08,"Tennessee",47,206265,2676,1979,61,192,203
2020-10-09,"Tennessee",47,207823,2702,1558,26,193,204
2020-10-10,"Tennessee",47,209593,2729,1770,27,194,205
2020-02-12,"Texas",48,1,0,1,0,0,0
2020-02-13,"Texas",48,2,0,1,0,0,0
2020-02-14,"Texas",48,2,0,0,0,0,0
2020-02-15,"Texas",48,2,0,0,0,0,0
2020-02-16,"Texas",48,2,0,0,0,0,0
2020-02-17,"Texas",48,2,0,0,0,0,0
2020-02-18,"Texas",48,2,0,0,0,0,0
2020-02-19,"Texas",48,2,0,0,0,0,0
2020-02-20,"Texas",48,2,0,0,0,0,0
2020-02-21,"Texas",48,4,0,2,0,0,0
2020-02-22,"Texas",48,4,0,0,0,0,0
2020-02-23,"Texas",48,4,0,0,0,0,0
2020-02-24,"Texas",48,10,0,6,0,0,0
2020-02-25,"Texas",48,10,0,0,0,0,0
2020-02-26,"Texas",48,10,0,0,0,0,0
2020-02-27,"Texas",48,10,0,0,0,0,0
2020-02-28,"Texas",48,11,0,1,0,0,0
2020-02-29,"Texas",48,11,0,0,0,0,0
2020-03-01,"Texas",48,11,0,0,0,0,0
2020-03-02,"Texas",48,11,0,0,0,0,0
2020-03-03,"Texas",48,11,0,0,0,0,0
2020-03-04,"Texas",48,12,0,1,0,0,0
2020-03-05,"Texas",48,16,0,4,0,0,0
2020-03-06,"Texas",48,19,0,3,0,0,0
2020-03-07,"Texas",48,19,0,0,0,0,0
2020-03-08,"Texas",48,23,0,4,0,0,0
2020-03-09,"Texas",48,24,0,1,0,0,0
2020-03-10,"Texas",48,31,0,7,0,0,0
2020-03-11,"Texas",48,33,0,2,0,0,0
2020-03-12,"Texas",48,41,0,8,0,0,0
2020-03-13,"Texas",48,58,0,17,0,0,0
2020-03-14,"Texas",48,69,0,11,0,0,0
2020-03-15,"Texas",48,80,0,11,0,0,0
2020-03-16,"Texas",48,87,1,7,1,0,0
2020-03-17,"Texas",48,106,1,19,0,0,0
2020-03-18,"Texas",48,166,2,60,1,0,1
2020-03-19,"Texas",48,248,4,82,2,0,2
2020-03-20,"Texas",48,386,5,138,1,0,3
2020-03-21,"Texas",48,547,5,161,0,0,4
2020-03-22,"Texas",48,639,7,92,2,0,5
2020-03-23,"Texas",48,728,7,89,0,0,6
2020-03-24,"Texas",48,857,11,129,4,0,7
2020-03-25,"Texas",48,1132,13,275,2,1,8
2020-03-26,"Texas",48,1542,21,410,8,2,9
2020-03-27,"Texas",48,1971,25,429,4,3,10
2020-03-28,"Texas",48,2381,30,410,5,4,11
2020-03-29,"Texas",48,2722,35,341,5,5,12
2020-03-30,"Texas",48,3065,46,343,11,6,13
2020-03-31,"Texas",48,3588,57,523,11,7,14
2020-04-01,"Texas",48,4402,65,814,8,8,15
2020-04-02,"Texas",48,4952,80,550,15,9,16
2020-04-03,"Texas",48,5773,98,821,18,10,17
2020-04-04,"Texas",48,6566,124,793,26,11,18
2020-04-05,"Texas",48,7117,136,551,12,12,19
2020-04-06,"Texas",48,8150,159,1033,23,13,20
2020-04-07,"Texas",48,8968,177,818,18,14,21
2020-04-08,"Texas",48,9897,195,929,18,15,22
2020-04-09,"Texas",48,11372,228,1475,33,16,23
2020-04-10,"Texas",48,12291,249,919,21,17,24
2020-04-11,"Texas",48,13208,265,917,16,18,25
2020-04-12,"Texas",48,13776,288,568,23,19,26
2020-04-13,"Texas",48,14487,320,711,32,20,27
2020-04-14,"Texas",48,15303,365,816,45,21,28
2020-04-15,"Texas",48,16106,395,803,30,22,29
2020-04-16,"Texas",48,16928,428,822,33,23,30
2020-04-17,"Texas",48,18131,461,1203,33,24,31
2020-04-18,"Texas",48,18927,487,796,26,25,32
2020-04-19,"Texas",48,19441,503,514,16,26,33
2020-04-20,"Texas",48,20035,523,594,20,27,34
2020-04-21,"Texas",48,20949,552,914,29,28,35
2020-04-22,"Texas",48,21769,571,820,19,29,36
2020-04-23,"Texas",48,22706,601,937,30,30,37
2020-04-24,"Texas",48,23650,625,944,24,31,38
2020-04-25,"Texas",48,24494,662,844,37,32,39
2020-04-26,"Texas",48,25209,676,715,14,33,40
2020-04-27,"Texas",48,25963,699,754,23,34,41
2020-04-28,"Texas",48,26868,738,905,39,35,42
2020-04-29,"Texas",48,27839,776,971,38,36,43
2020-04-30,"Texas",48,29072,828,1233,52,37,44
2020-05-01,"Texas",48,30342,853,1270,25,38,45
2020-05-02,"Texas",48,31433,875,1091,22,39,46
2020-05-03,"Texas",48,32299,890,866,15,40,47
2020-05-04,"Texas",48,33134,914,835,24,41,48
2020-05-05,"Texas",48,34286,955,1152,41,42,49
2020-05-06,"Texas",48,35441,985,1155,30,43,50
2020-05-07,"Texas",48,36682,1016,1241,31,44,51
2020-05-08,"Texas",48,37943,1059,1261,43,45,52
2020-05-09,"Texas",48,38849,1086,906,27,46,53
2020-05-10,"Texas",48,40037,1110,1188,24,47,54
2020-05-11,"Texas",48,40988,1137,951,27,48,55
2020-05-12,"Texas",48,42348,1169,1360,32,49,56
2020-05-13,"Texas",48,43822,1205,1474,36,50,57
2020-05-14,"Texas",48,45169,1256,1347,51,51,58
2020-05-15,"Texas",48,46987,1300,1818,44,52,59
2020-05-16,"Texas",48,47866,1330,879,30,53,60
2020-05-17,"Texas",48,48828,1356,962,26,54,61
2020-05-18,"Texas",48,49788,1362,960,6,55,62
2020-05-19,"Texas",48,51080,1405,1292,43,56,63
2020-05-20,"Texas",48,52369,1443,1289,38,57,64
2020-05-21,"Texas",48,53441,1480,1072,37,58,65
2020-05-22,"Texas",48,54369,1498,928,18,59,66
2020-05-23,"Texas",48,55451,1522,1082,24,60,67
2020-05-24,"Texas",48,56050,1533,599,11,61,68
2020-05-25,"Texas",48,56490,1536,440,3,62,69
2020-05-26,"Texas",48,57573,1552,1083,16,63,70
2020-05-27,"Texas",48,59105,1598,1532,46,64,71
2020-05-28,"Texas",48,60820,1618,1715,20,65,72
2020-05-29,"Texas",48,62073,1645,1253,27,66,73
2020-05-30,"Texas",48,63396,1676,1323,31,67,74
2020-05-31,"Texas",48,64974,1683,1578,7,68,75
2020-06-01,"Texas",48,66081,1695,1107,12,69,76
2020-06-02,"Texas",48,67966,1732,1885,37,70,77
2020-06-03,"Texas",48,69546,1766,1580,34,71,78
2020-06-04,"Texas",48,71330,1793,1784,27,72,79
2020-06-05,"Texas",48,73323,1821,1993,28,73,80
2020-06-06,"Texas",48,75077,1840,1754,19,74,81
2020-06-07,"Texas",48,75948,1846,871,6,75,82
2020-06-08,"Texas",48,77326,1856,1378,10,76,83
2020-06-09,"Texas",48,79271,1886,1945,30,77,84
2020-06-10,"Texas",48,81771,1916,2500,30,78,85
2020-06-11,"Texas",48,83772,1942,2001,26,79,86
2020-06-12,"Texas",48,86031,1965,2259,23,80,87
2020-06-13,"Texas",48,88120,1989,2089,24,81,88
2020-06-14,"Texas",48,89542,1995,1422,6,82,89
2020-06-15,"Texas",48,91726,2018,2184,23,83,90
2020-06-16,"Texas",48,95973,2057,4247,39,84,91
2020-06-17,"Texas",48,99466,2099,3493,42,85,92
2020-06-18,"Texas",48,102677,2137,3211,38,86,93
2020-06-19,"Texas",48,107322,2168,4645,31,87,94
2020-06-20,"Texas",48,111594,2186,4272,18,88,95
2020-06-21,"Texas",48,114886,2195,3292,9,89,96
2020-06-22,"Texas",48,119646,2213,4760,18,90,97
2020-06-23,"Texas",48,124726,2246,5080,33,91,98
2020-06-24,"Texas",48,131310,2292,6584,46,92,99
2020-06-25,"Texas",48,136783,2321,5473,29,93,100
2020-06-26,"Texas",48,142582,2362,5799,41,94,101
2020-06-27,"Texas",48,148639,2398,6057,36,95,102
2020-06-28,"Texas",48,152866,2408,4227,10,96,103
2020-06-29,"Texas",48,158756,2430,5890,22,97,104
2020-06-30,"Texas",48,166703,2482,7947,52,98,105
2020-07-01,"Texas",48,174826,2518,8123,36,99,106
2020-07-02,"Texas",48,182260,2562,7434,44,100,107
2020-07-03,"Texas",48,190049,2609,7789,47,101,108
2020-07-04,"Texas",48,195707,2646,5658,37,102,109
2020-07-05,"Texas",48,200137,2666,4430,20,103,110
2020-07-06,"Texas",48,209350,2726,9213,60,104,111
2020-07-07,"Texas",48,219164,2816,9814,90,105,112
2020-07-08,"Texas",48,229116,2935,9952,119,106,113
2020-07-09,"Texas",48,240025,3037,10909,102,107,114
2020-07-10,"Texas",48,249948,3129,9923,92,108,115
2020-07-11,"Texas",48,258280,3206,8332,77,109,116
2020-07-12,"Texas",48,264811,3246,6531,40,110,117
2020-07-13,"Texas",48,273732,3313,8921,67,111,118
2020-07-14,"Texas",48,284638,3449,10906,136,112,119
2020-07-15,"Texas",48,296478,3590,11840,141,113,120
2020-07-16,"Texas",48,311516,3744,15038,154,114,121
2020-07-17,"Texas",48,321254,3889,9738,145,115,122
2020-07-18,"Texas",48,330059,3972,8805,83,116,123
2020-07-19,"Texas",48,338036,4033,7977,61,117,124
2020-07-20,"Texas",48,345672,4160,7636,127,118,125
2020-07-21,"Texas",48,355594,4319,9922,159,119,126
2020-07-22,"Texas",48,366561,4522,10967,203,120,127
2020-07-23,"Texas",48,376104,4714,9543,192,121,128
2020-07-24,"Texas",48,383662,4876,7558,162,122,129
2020-07-25,"Texas",48,391609,5002,7947,126,123,130
2020-07-26,"Texas",48,395738,5090,4129,88,124,131
2020-07-27,"Texas",48,402295,6292,6557,1202,125,132
2020-07-28,"Texas",48,412849,6518,10554,226,126,133
2020-07-29,"Texas",48,421891,6834,9042,316,127,134
2020-07-30,"Texas",48,432134,6987,10243,153,128,135
2020-07-31,"Texas",48,443090,7273,10956,286,129,136
2020-08-01,"Texas",48,448224,7477,5134,204,130,137
2020-08-02,"Texas",48,454759,7520,6535,43,131,138
2020-08-03,"Texas",48,463541,7697,8782,177,132,139
2020-08-04,"Texas",48,473105,7951,9564,254,133,140
2020-08-05,"Texas",48,482467,8152,9362,201,134,141
2020-08-06,"Texas",48,490102,8400,7635,248,135,142
2020-08-07,"Texas",48,498266,8680,8164,280,136,143
2020-08-08,"Texas",48,504605,8885,6339,205,137,144
2020-08-09,"Texas",48,510392,8984,5787,99,138,145
2020-08-10,"Texas",48,517182,9064,6790,80,139,146
2020-08-11,"Texas",48,524898,9311,7716,247,140,147
2020-08-12,"Texas",48,531825,9645,6927,334,141,148
2020-08-13,"Texas",48,538805,9879,6980,234,142,149
2020-08-14,"Texas",48,547670,10195,8865,316,143,150
2020-08-15,"Texas",48,555343,10379,7673,184,144,151
2020-08-16,"Texas",48,563464,10498,8121,119,145,152
2020-08-17,"Texas",48,569058,10559,5594,61,146,153
2020-08-18,"Texas",48,577220,10798,8162,239,147,154
2020-08-19,"Texas",48,582623,11043,5403,245,148,155
2020-08-20,"Texas",48,587900,11248,5277,205,149,156
2020-08-21,"Texas",48,593405,11483,5505,235,150,157
2020-08-22,"Texas",48,599156,11650,5751,167,151,158
2020-08-23,"Texas",48,602144,11760,2988,110,152,159
2020-08-24,"Texas",48,607621,11824,5477,64,153,160
2020-08-25,"Texas",48,613707,12012,6086,188,154,161
2020-08-26,"Texas",48,619836,12212,6129,200,155,162
2020-08-27,"Texas",48,623647,12444,3811,232,156,163
2020-08-28,"Texas",48,628492,12615,4845,171,157,164
2020-08-29,"Texas",48,633834,12733,5342,118,158,165
2020-08-30,"Texas",48,636547,12807,2713,74,159,166
2020-08-31,"Texas",48,640317,12857,3770,50,160,167
2020-09-01,"Texas",48,645534,13004,5217,147,161,168
2020-09-02,"Texas",48,649844,13185,4310,181,162,169
2020-09-03,"Texas",48,653321,13387,3477,202,163,170
2020-09-04,"Texas",48,658789,13516,5468,129,164,171
2020-09-05,"Texas",48,663246,13660,4457,144,165,172
2020-09-06,"Texas",48,665338,13739,2092,79,166,173
2020-09-07,"Texas",48,666209,13781,871,42,167,174
2020-09-08,"Texas",48,670427,13855,4218,74,168,175
2020-09-09,"Texas",48,675149,13986,4722,131,169,176
2020-09-10,"Texas",48,677888,13998,2739,12,170,177
2020-09-11,"Texas",48,683295,14279,5407,281,171,178
2020-09-12,"Texas",48,685921,14384,2626,105,172,179
2020-09-13,"Texas",48,689941,14458,4020,74,173,180
2020-09-14,"Texas",48,694547,14508,4606,50,174,181
2020-09-15,"Texas",48,701509,14661,6962,153,175,182
2020-09-16,"Texas",48,706034,14803,4525,142,176,183
2020-09-17,"Texas",48,710423,14909,4389,106,177,184
2020-09-18,"Texas",48,713652,15037,3229,128,178,185
2020-09-19,"Texas",48,716914,15124,3262,87,179,186
2020-09-20,"Texas",48,722460,15159,5546,35,180,187
2020-09-21,"Texas",48,744736,15212,22276,53,181,188
2020-09-22,"Texas",48,749069,15322,4333,110,182,189
2020-09-23,"Texas",48,753551,15455,4482,133,183,190
2020-09-24,"Texas",48,758379,15587,4828,132,184,191
2020-09-25,"Texas",48,761644,15637,3265,50,185,192
2020-09-26,"Texas",48,764642,15792,2998,155,186,193
2020-09-27,"Texas",48,770539,15831,5897,39,187,194
2020-09-28,"Texas",48,773679,15898,3140,67,188,195
2020-09-29,"Texas",48,780543,15994,6864,96,189,196
2020-09-30,"Texas",48,784027,16102,3484,108,190,197
2020-10-01,"Texas",48,788066,16220,4039,118,191,198
2020-10-02,"Texas",48,793793,16307,5727,87,192,199
2020-10-03,"Texas",48,799242,16440,5449,133,193,200
2020-10-04,"Texas",48,801633,16471,2391,31,194,201
2020-10-05,"Texas",48,806277,16519,4644,48,195,202
2020-10-06,"Texas",48,810689,16622,4412,103,196,203
2020-10-07,"Texas",48,816288,16747,5599,125,197,204
2020-10-08,"Texas",48,820608,16853,4320,106,198,205
2020-10-09,"Texas",48,824702,16955,4094,102,199,206
2020-10-10,"Texas",48,827665,17019,2963,64,200,207
2020-02-25,"Utah",49,1,0,1,0,0,0
2020-02-26,"Utah",49,1,0,0,0,0,0
2020-02-27,"Utah",49,1,0,0,0,0,0
2020-02-28,"Utah",49,1,0,0,0,0,0
2020-02-29,"Utah",49,1,0,0,0,0,0
2020-03-01,"Utah",49,1,0,0,0,0,0
2020-03-02,"Utah",49,1,0,0,0,0,0
2020-03-03,"Utah",49,1,0,0,0,0,0
2020-03-04,"Utah",49,1,0,0,0,0,0
2020-03-05,"Utah",49,1,0,0,0,0,0
2020-03-06,"Utah",49,3,0,2,0,0,0
2020-03-07,"Utah",49,3,0,0,0,0,0
2020-03-08,"Utah",49,3,0,0,0,0,0
2020-03-09,"Utah",49,3,0,0,0,0,0
2020-03-10,"Utah",49,4,0,1,0,0,0
2020-03-11,"Utah",49,5,0,1,0,0,0
2020-03-12,"Utah",49,7,0,2,0,0,0
2020-03-13,"Utah",49,7,0,0,0,0,0
2020-03-14,"Utah",49,21,0,14,0,0,0
2020-03-15,"Utah",49,29,0,8,0,0,0
2020-03-16,"Utah",49,40,0,11,0,0,0
2020-03-17,"Utah",49,51,0,11,0,0,0
2020-03-18,"Utah",49,65,0,14,0,0,0
2020-03-19,"Utah",49,80,0,15,0,0,0
2020-03-20,"Utah",49,112,0,32,0,0,0
2020-03-21,"Utah",49,138,0,26,0,0,1
2020-03-22,"Utah",49,182,1,44,1,0,2
2020-03-23,"Utah",49,257,1,75,0,0,3
2020-03-24,"Utah",49,299,1,42,0,0,4
2020-03-25,"Utah",49,346,1,47,0,0,5
2020-03-26,"Utah",49,402,1,56,0,0,6
2020-03-27,"Utah",49,480,2,78,1,0,7
2020-03-28,"Utah",49,608,2,128,0,0,8
2020-03-29,"Utah",49,719,2,111,0,0,9
2020-03-30,"Utah",49,806,4,87,2,0,10
2020-03-31,"Utah",49,887,5,81,1,0,11
2020-04-01,"Utah",49,1012,7,125,2,0,12
2020-04-02,"Utah",49,1077,7,65,0,0,13
2020-04-03,"Utah",49,1248,7,171,0,0,14
2020-04-04,"Utah",49,1426,8,178,1,0,15
2020-04-05,"Utah",49,1618,8,192,0,0,16
2020-04-06,"Utah",49,1662,13,44,5,0,17
2020-04-07,"Utah",49,1737,13,75,0,1,18
2020-04-08,"Utah",49,1860,13,123,0,2,19
2020-04-09,"Utah",49,1980,13,120,0,3,20
2020-04-10,"Utah",49,2103,17,123,4,4,21
2020-04-11,"Utah",49,2208,18,105,1,5,22
2020-04-12,"Utah",49,2305,18,97,0,6,23
2020-04-13,"Utah",49,2368,18,63,0,7,24
